AccSpeciesName,mean_14,mean_3117,mean_3106,mean_4,mean_3110,mean_26,stddev_14,stddev_3117,stddev_3106,stddev_4,stddev_3110,stddev_26,PlantGrowthForm
Allium flavum,,,0.2,,535.8,1.357,,,0.14142135623731,,288.990119016012,0,herb
Allium fraseri,,,,,,2.83,,,,,,0,""
Allium geyeri,,,0.0562,,,2.34,,,,,,0,herb
Allium guttatum,,,,,,0.72,,,,,,0,herb
Allium insubricum,,,0.25,,,3.89666666666667,,,0.15,,,0.456106712659804,herb
Allium leucocephalum,31.1034664629081,21.635401242118,0.15,,,,0.705400308605416,1.66876962952713e-10,,,,,""
Allium lineare,,,0.275,,,,,,0.140534693225552,,,,herb
Allium longifolium,,,,,,3.69,,,,,,0,""
Allium lusitanicum,,,0.3,,,2.173,,,0.2,,,0.908961165287054,herb
Allium mongolicum,28.3749960429642,16.6404524311916,,,,,9.59022226011306,2.76676343250031,,,,,herb
Allium moschatum,,,0.2,,,,,,0.14142135623731,,,,""
Allium narcissiflorum,,,0.25,,,9.04,,,0.15,,,,""
Allium neapolitanum,,,0.5,,,4.7,,,,,,0,herb
Allium negevense,,,,,,2.1,,,,,,0,herb
Allium nigrum,,,,,,9.04,,,,,,,herb
Allium obliquum,,,0.46875,,,3.275,,,0.305078541799758,,,0.468279525802393,""
Allium oleraceum,,,0.5009375,,,14.6244444444444,,,0.260039860726518,,,8.16999618732966,herb
Allium oporinanthum,,,0.4,,,,,,0.14142135623731,,,,""
Allium oreoprasum,,,,,,2.98,,,,,,0,herb
Allium palentinum,41.25,11.3895079318,0.132,,,,0,1.38962637132356,0.0370135110466435,,,,""
Allium paniculatum,,,0.48125,,,1.36,,,0.265655635488251,,,0.0547722557505165,herb
Allium paradoxum,,42.73,0.34,,,,,,0.0651920240520265,,,,herb
Allium pendulinum,,,0.236666666666667,,1244.05633333333,,,,0.039327683210007,,,,""
Allium platycaule,,,,,,3.08,,,,,,0,herb
Allium platyspathum,,8.59106529209748,,,,1,,2.1824345720193e-12,,,,0,herb
Allium polyrhizum,52.592,11.2290626778011,0.15,,,,4.69735244579327,1.51000375703147,0,,,,herb
Allium praecox,,,,,,3.68,,,,,,0.438178046004133,herb
Allium qasyunense,,,,,,0.66,,,,,,0,herb
Allium ramosum,27.9528513432766,14.5855825419639,0.3,,,,6.18583853849436,3.34207198119337,0.2,,,,herb
Allium roseum,,,0.475,,,1.762,,,0.3278719262151,,,0,herb
Allium rotundum,,,0.57,,,1.284,,,0.299165506033032,,,0.436100635984267,herb
Allium rubellum,,,0.138,,62.15,0.58,,,,,,0,herb
Allium rubens,17.196464727802,8.84173297967601,,,,,2.80014057303565e-10,2.07782528265918e-11,,,,,herb
Allium sativum,,,0.375,,,,,,0.175,,,,herb
Allium schoenoprasum,27.55,8.116,0.338125,,,0.893488,2.33345237791561,5.41078108963946,0.116788626729375,,,0.181521597245801,herb
Allium scorodoprasum,,4.75,0.556666666666667,,,1.43852,,,0.279583022851293,,,0.380368992777627,herb
Allium scorodoprasum subsp. scorodoprasum,,,0.355555555555556,,,,,,0.0798235232985545,,,,""
Allium senescens,21.8989176779591,15.8955799812467,0.1952,,,1.69333333333333,5.94777192204291,7.51327834083801,0.0732450984328948,,,0.200333056017556,herb
Allium serra,,,,,,3,,,,,,0,herb
Allium sikkimense,21.7,11.7533194301667,,,,,6.01608953532664,2.59434990194057,,,,,""
Allium siskiyouense,,,,,,2.57,,,,,,0,herb
Allium sphaerocephalon,,5.69,0.470454545454546,,1380.02222222222,1.46375,,,0.289572569017289,,487.445950280074,0.207706853573195,herb
Allium sphaerocephalum,,,,,,1.14,,,,,,,herb
Allium stamineum,,,,,,1.31,,,,,,0,herb
Allium stellatum,31.84,14.925373134,0.357087719298246,,2126.73529266667,2.59471420793443,0,,0.0202416479264151,,343.628425004885,0.225170589471791,herb
Allium strictum,17.311049398126,12.0192307691539,,,,,1.78189165116747e-10,1.33252596737509e-10,,,,,herb
Allium suaveolens,,,0.2875,,,1.708,,,0.126243811729526,,,0.0720666358310141,herb
Allium tenuiflorum,,,,,,1.62,,,,,,0,""
Allium tenuissimum,27.8437803977826,10.5564527230302,0.302,,,,6.18927784126359,5.73929546384035,0.0717816554601944,,,,herb
Allium textile,,13.77006144,0.3048,,180.9736,2.45,,0.928432408648702,,,62.4754020629986,0.201990098767242,herb
Allium tolmiei,,,,,,1.66,,,,,,0,herb
Allium tribracteatum,,,0.3048,,,,,,,,,,""
Allium tricoccum,,,0.4,,,14.7007619042857,,,,,,0.853803358488934,herb
Allium trifoliatum,,,,,,1.41,,,,,,0,herb
Allium triquetrum,,,0.266428571428571,,1116.478,5.79,,,0.132410035807025,,,1.0040916292849,herb
Allium unifolium,,,,,,5.578,,,,,,0,herb
Allium ursinum,38.3975,42.717568569,0.315,,,5.33486086956522,9.42747889593678,,0.144913767461894,,,1.09568434146267,herb
Allium ursinum subsp. ursinum,38.79,,0.248,,,,,,0.0396232255123179,,,,""
Allium validum,,,0.6096,,,,,,,,,,herb
Allium victorialis,,,0.33758064516129,,,4.83638095233333,,,0.0969696771138787,,,2.21075665925448,herb
Allium vineale,,17.4025,0.523333333333333,,,13.4914444444444,,,0.263131326979695,,,6.91841652965314,herb
Allium winklerianum,,,,,,1.97,,,,,,0,herb
Allium zebdanense,,,0.5,,,,,,,,,,herb
Allocasuarina,13.2,4.77823843002139,7.75,0.6462835,,,0,0.571689276967238,3.18198051533946,0.0192679105336654,,,""
Allocasuarina acutivalvis,,,,0.810201,,6.65631578947368,,,,0,,5.59977897433493,shrub/tree
Allocasuarina brachystachya,,,,,,0.66,,,,,,0,shrub
Allocasuarina campestris,,1.6601,4,1.0073,,1.50875,,,,,,0.166427805025826,shrub/tree
Allocasuarina corniculata,,,,0.83517,,1.25,,,,0,,0,tree
Allocasuarina crassa,,,,,,4.16077038005741,,,,,,0.138484339937127,tree
Allocasuarina decaisneana,10.0533333333333,,,1.042671,,13.8302222222222,1.16705898165717,,,0,,0.953150273799701,tree
Allocasuarina decussata,,,,,,4.11,,,,,,0,tree
Allocasuarina defungens,,,,,,1.72,,,,,,0,shrub
Allocasuarina dielsiana,,,,0.899745,,,,,,0,,,tree
Allocasuarina diminuta subsp. annectens,,,,,,0.79,,,,,,0,""
Allocasuarina diminuta subsp. mimica,,,,,,1.21,,,,,,0,""
Allocasuarina distyla,,,1.875,,,2.15537777777778,,,1.59099025766973,,,0.718761457243153,shrub/tree
Allocasuarina duncanii,,,,,,2.92,,,,,,0,shrub/tree
Allocasuarina emuina,,,,,,2.6,,,,,,0,tree
Allocasuarina eriochlamys subsp. grossa,,,,,,2.35,,,,,,0,""
Allocasuarina fraseriana,,,,0.624057333,,5.03428571428572,,,,0,,0.646319248845779,tree
Allocasuarina glareicola,,,,,,0.95,,,,,,0,shrub
Allocasuarina globosa,,,,,,1.69,,,,,,0,shrub
Allocasuarina grampiana,,,,,,2.03,,,,,,0,shrub
Allocasuarina gymnanthera,,,,,,0.76,,,,,,0,shrub/tree
Allocasuarina helmsii,,,,,,1.76,,,,,,0,shrub
Allocasuarina huegeliana,,,,0.761985,,2.11428571428571,,,,0,,0.0944911182523068,tree
Allocasuarina humilis,5.86666666666667,1.3556,1,1.1834,,2.65714285714286,1.15470053837925,,,,,0.113389341902768,shrub
Allocasuarina inophloia,,,,0.81074305,,2.90384658586365,,,,0.0268265559007168,,0.659376503923428,tree
Allocasuarina littoralis,,2.86592843605,10.65,0.63198,,2.3754210783527,,1.25122991215172,6.20345525839086,0.0480095015595871,,0.412145935774516,tree
Allocasuarina luehmannii,,,,0.96432,,1.35626287025235,,,,0,,0.312877121916241,tree
Allocasuarina mackliniana,,,,,,2.18,,,,,,0,shrub
Allocasuarina mackliniana subsp. hirtilinea,,,,,,3.95,,,,,,0,""
Allocasuarina media,,,,,,2.43,,,,,,0,shrub
Allocasuarina misera,,,,,,1.73,,,,,,0,shrub
Allocasuarina monilifera,,,,,,2.6847548696109,,,,,,0.304623336157423,shrub
Allocasuarina muelleriana,,,,,,1.57,,,,,,0,shrub
Allocasuarina muelleriana subsp. notocolpica,,,,,,1.85,,,,,,0,""
Allocasuarina nana,,,,,,1.23,,,,,,0,shrub
Allocasuarina ophiolitica,,,,,,1.23,,,,,,0,shrub
Allocasuarina paludosa,,,,,,1.01,,,,,,0,shrub
Allocasuarina paradoxa,,,,,,2.6,,,,,,0,shrub
Allocasuarina pinaster,,,,,,9.2,,,,,,0,shrub
Allocasuarina pusilla,10.6,2.61054364982807,,,,1.67,0,0.0162939212130245,,,,0,shrub
Allocasuarina ramosissima,,,,,,2.58,,,,,,0,shrub
Allocasuarina rigida,,,,,,1.28,,,,,,0,shrub
Allocasuarina robusta,,,,,,1.78,,,,,,0,shrub
Allocasuarina rupicola,,,,,,0.76,,,,,,0,shrub
Allocasuarina simulans,,,,,,1.85,,,,,,0,shrub
Allocasuarina striata,,,,,,2.21,,,,,,0,shrub/tree
Allocasuarina tessellata,,,,,,2.05,,,,,,0,shrub
Allocasuarina thalassoscopica,,,,,,2.4,,,,,,0,shrub
Allocasuarina thuyoides,,,,,,1.17,,,,,,0,shrub
Allocasuarina torulosa,,6.145310923,7,0.81199883325,,3.21095555555556,,0.220319702264176,4.24264068711929,0.0156865858473835,,0.2725985503872,tree
Allocasuarina verticillata,,,,,,4.30820069818832,,,,,,2.34879991935624,tree
Allocasuarina zephyrea,,,,,,1.48,,,,,,0,shrub
Alloeochaete geniculata,,,0.65,,,,,,0,,,,graminoid
Alloeochaete gracillima,,,0.7,,,,,,0,,,,graminoid
Alloeochaete namuliensis,,,0.8,,,,,,0,,,,graminoid
Alloeochaete oreogena,,,2,,,,,,0,,,,graminoid
Allomorphia balansae,,,3,,,,,,,,,,""
Allophyllum gilioides,,,,,,1.952,,,,,,0,herb
Allophylus,,,,,,96.6767306880698,,,,,,9.9698079357905,""
Allophylus abyssinicus,,,20,0.561886333333333,,,,,0,0.0102938666245164,,,tree
Allophylus africanus,26.0522817899867,,6.5,0.45,,56.13,,,4.04145188432738,0,,0,shrub/tree
Allophylus africanus fo. africanus,,,,,,34.16,,,,,,0,""
Allophylus amazonicus,19.8331152733333,17.554941395,10,0.55,,109.181156300172,0.028678667959931,8.28799858222322e-05,,0,,11.4565310994827,tree
Allophylus angustatus,,9.8054863076,13,,,,,,,,,,""
Allophylus camptostachys,11.295,13.0071211841515,15,0.77,,120,0.00577350269189716,6.33600418847767,0,0,,0,tree
Allophylus caudatus,,,5,,,,,,,,,,""
Allophylus chaunostachys,,,5,,,,,,2.82842712474619,,,,shrub/tree
Allophylus chirindensis,,,15,0.563955,,102.2,,,0,0,,0,tree
Allophylus cobbe,19.82924990475,13.7955597158077,30,0.608656363636364,,668.30875,5.60901062577256,4.33142695668647,20,0.0694321723524171,,0.890127398586464,shrub
Allophylus compostachis,11.29,9.34579439252336,,,,,,,,,,,""
Allophylus crassinervis,,13.245033113,,,,,,,,,,,""
Allophylus decipiens,,,,,,52.8,,,,,,0,shrub
Allophylus divaricatus,23.3776946666667,16.782140185,15,,,,0.0193169853065462,0.000198251528240351,,,,,tree
Allophylus edulis,,18.54,8.5749706959707,0.561970656884308,2794.915105,46.145,,,4.02822883147708,0.0600758008420219,446.898835765732,0,tree
Allophylus floribundus,,,,0.39,,,,,,0,,,tree
Allophylus gentryi,,,,0.486673854,,63.78,,,,0.00421133431668728,,,shrub
Allophylus glabratus,26.2,18.258,,,,179.295343418798,,,,,,20.1139697436057,tree
Allophylus laevigatus,,,12.35,,,83.6173906521739,,,,,,9.22313177853438e-07,""
Allophylus latifolius,,16.46886182675,12,,,,,1.95177708662586,,,,,""
Allophylus longipes,,,10,,,,,,,,,,""
Allophylus mossambicensis,,,2.5,,,,,,0,,,,shrub
Allophylus natalensis,24.3009409698894,,5,0.658137952669878,,66.98,3.96745506875603,,0,0.0265088094036412,,0,shrub
Allophylus peruvianus,,,,0.39,,,,,,0,,,tree
Allophylus pilosus,35.3938486666667,,10,,,,0.00532721093381017,,,,,,tree
Allophylus psilospermus,34.669270305,27.1404776915547,19.183201885,0.533241655666667,11062.8148148148,54.7812,0.269543044999999,5.53897719461843,4.06840691044235,0.0113271045982206,4323.58672584764,4.4866395442469,tree
Allophylus punctatus,26.3961399066667,16.77787057,,,,,0.00334293888764472,0.000183041661377145,,,,,""
Allophylus racemosus,27.7536522,18.7296152916667,,0.54905384975,,18.55,0,3.77849017030888,,0.00297025538731384,,0,shrub/tree
Allophylus richardsiae,,,2.5,,,,,,0,,,,shrub/tree
Allophylus rubifolius,,,5,,,33.68,,,0,,,0,shrub/tree
Allophylus rubifolius var. alnifolius,,,6,,,,,,0,,,,""
Allophylus scrobiculatus,,,,0.474,,,,,,0.0766811580507233,,,tree
Allophylus serratus,,13.736,,,,,,,,,,,""
Allophylus triphyllus,26.176333,18.25770913,,,,,0,,,,,,""
Allophylus whitei,,,1.75,,,,,,0.353553390593274,,,,shrub
Allophylus zeylanicus,22.7,11.3636363637576,,,,,0,2.09923939388175e-10,,,,,""
Allopterigeron filifolius,,,,,,3.74,,,,,,0,herb/shrub
Alloteropsis cimicina,,,,,,1.156,,,,,,1.19853243593989,graminoid
Alloteropsis semialata,9.22916666666667,,0.55,,,1.93285714285714,1.46420453746607,,,,,0.0907587067842136,graminoid
Allowissadula holosericea,,,,,,7.57,,,,,,0,herb/shrub
Allowissadula pringlei,,,,,,4.96,,,,,,0,herb
Alloxylon brachycarpum,,,,0.473306666666667,,,,,,0.125607649873193,,,tree
Alloxylon flammeum,,,,0.4749396665,,,,,,0.0214885919266083,,,tree
Alloxylon wickhamii,,,,0.45633,,,,,,0,,,tree
Alluaudia montagnacii,,,,,,4.07,,,,,,0,""
Alluaudia procera,,,,0.3829183172,,1.72,,,,0.0263627747432975,,0,tree
Almaleea incurvata,,,,,,1.31428571428571,,,,,,0.0377964473009227,shrub
Alniphyllum eberhardtii,,,20,,,,,,,,,,""
Alniphyllum fortunei,21,14.6364522565,20,0.382633333333333,,,3.92598183048945,1.72032327912166,,0.0164248035442335,,,tree
Alniphyllum pterospermum,,,15,,,,,,,,,,""
Alnus,27.2408450704225,,,,,,4.16809574419744,,,,,,""
Alnus acuminata,,,,0.386333333333333,,,,,,0.0356688472853647,,,tree
Alnus alnobetula,25.82,20.41368848,3.62457435897436,,,3,4.92900711209784,5.45417745553109,2.04812095200993,,,2.3094010767585,tree
Alnus alnobetula subsp. crispa,21.7181818181818,15.5434045569517,4.3,,5936.49165521875,0.352449205208333,4.81473118290485,3.45842718585988,2.49666444147653,,82.0805343874054,0.00207360817988141,""
Alnus alnobetula subsp. fruticosa,,,2.58125,,,,,,1.5649062804739,,,,""
Alnus alnobetula subsp. sinuata,32.39,19.1783621745,7.5,,,,0,7.37071382451502,4.32434966208793,,,,""
Alnus cordata,,,20,0.39147303020409,,4.69333333333333,,,7.08391263228297,,,2.37262544771641,tree
Alnus cremastogyne,,,40,,,,,,0,,,,""
Alnus ferdinandi-coburgii,,,20,,,,,,0,,,,""
Alnus firma,,9.4607379376,,,,0.7,,,,,,0,tree
Alnus formosana,,,20,0.5,,,,,0,,,,""
Alnus glutinosa,31.4332087442778,16.1953607706964,22.1197183098592,0.462869572796052,3218.14606060606,1.82714549279442,5.1843735552128,4.76246586581018,10.145699583262,0.0658240958581341,1347.28390191181,1.36505885778705,tree
Alnus henryi,,,,,,0.81,,,,,,0,tree
Alnus hirsuta,29.4036194736842,12.6392954262973,10.3677777777778,0.42189,,0.687453263625101,5.31693336797472,0.154241981338422,4.86506581245076,0,,0.149382355518424,tree
Alnus inca,34.6,16.7,,,,,,,,,,,""
Alnus incana,34.0325945311701,17.058532885579,16.0337043478261,0.484555,2920.02,1.16168555410932,4.61358784949673,4.60572669703041,8.50521923336114,0.0549575354250898,293.42102992117,0.846108800375679,shrub/tree
Alnus incana ssp. rugosa,,,4.8768,,,0.417706756490328,,,0,,,,""
Alnus incana ssp. tenuifolia,,,9.144,,,0.561990203972088,,,0,,,0.139949346807106,""
Alnus incana subsp. rugosa,26.3,14.9984701103773,10.0666666666667,,,1.30558491333333,2.801680168168,3.23930035843183,3.19491783931919,,,0.175073359626325,""
Alnus incana subsp. tenuifolia,21.9,18.65,6.625,,,0.54473182617284,,0.8143358380563,4.59619407771256,,,0.0667849315853521,""
Alnus inokumai,,,,,,0.512618754584998,,,,,,0.0127846920819189,tree
Alnus japonica,27.3,12.3705271308911,24.1666666666667,,,0.75,,0.0385182613659879,4.91596040125088,,,0,tree
Alnus jorullensis,,,,0.381133333333333,,0.51,,,,0.00307939387975404,,0,tree
Alnus lanata,,,26,,,,,,0,,,,""
Alnus mandshurica,,,10,,,,,,0,,,,tree
Alnus maritima,,,8.4328,,,,,,2.07473071023687,,,,shrub/tree
Alnus matsumurae,,14.619883041,,,,,,,,,,,""
Alnus maximowiczii,22.5,18.5,,,,0.557142857142857,0.577350269189626,3.83405790253616,,,,0.0188982236504613,tree
Alnus nepalensis,39.584103679657,,20,0.422946,,2.57875,6.79061266407562,,0,0.0402486383496386,,0.0561725657492796,tree
Alnus nitida,,,,0.37023,,,,,,0,,,tree
Alnus oblongifolia,,,10.0584,,,2.06,,,,,,0,tree
Alnus orientalis,,,10,,,2.95,,,,,,0,shrub/tree
Alnus pendula,,,3.15,,,,,,,,,,""
Alnus rhombifolia,22.31875,13.4002892790247,23.74512,0.471,,0.637747635710515,7.7144432027575,7.52763052071899,8.33603016610939,0.0692964645562817,,0.120839627945454,tree
Alnus rubra,23.211214602,14.054346412275,31.346,0.4,,0.938977292569249,5.35045803699208,4.06226675589816,7.40624197376193,0.0424264068711929,,0.428466747572602,tree
Alnus serrulata,,13.498,5.4864,,,1.13224637681159,,,3.16757451688196,,,,shrub/tree
Alnus sieboldiana,,10.752688172,,,,,,,,,,,""
Alnus subcordata,,17.0648464163823,,,,,,,,,,,""
Alnus trabeculosa,,,20,0.4523652,,,,,0,0.0147386590536588,,,tree
Alnus viridis ssp. crispa,,,3.048,,,0.351913496376811,,,0,,,0.00270609252763862,""
Alnus viridis ssp. sinuata,,,6.096,,,0.368342617980299,,,4.31052293811319,,,0.270216607070809,""
Alocasia,,22.32,,,,,,0,,,,,""
Alocasia brisbanensis,,46.776699102,0.25,,,10,,,,,,0,herb
Alocasia longiloba,35.3,,0.737,,,,,,,,,,herb
Alocasia macrorrhiza,29,,1.74,,,,,,,,,,herb
Alocasia odora,39,,,,,31.3,0,,,,,0,herb
Aloe aageodonta,,,,,,1.78,,,,,,0,""
Aloe aculeata,,,,,,2.22,,,,,,0,herb
Aloe affinis,,,,,,0.78,,,,,,0,""
Aloe africana,,,,,,1.56,,,,,,0,""
Aloe angelica,,,,,,2.03,,,,,,0,""
Aloe antandroi,,,,,,0.93,,,,,,0,""
Aloe arborescens,,,4,,,1.81,,,1.4142135623731,,,0,shrub
Aloe arenicola,,,,,,2.2,,,,,,0,""
Aloe asperifolia,,,,,,3.58,,,,,,0,""
Aloe ballii,,,,,,2.58,,,,,,0,herb
Aloe barberae,,,10,,,,,,6.67083203206317,,,,tree
Aloe branddraaiensis,,,,,,0.8,,,,,,0,""
Aloe broomii,,,,,,0.99,,,,,,0,""
Aloe buettneri,,,,,,6.94,,,,,,0,""
Aloe cameronii,,,1.25,,,,,,0.267261241912424,,,,shrub
Aloe capitata,,,,,,1.72,,,,,,0,""
Aloe capitata var. quartziticola,,,,,,1.32,,,,,,0,""
Aloe carnea,,,0.2,,,,,,0,,,,herb
Aloe castanea,,,,,,1.77,,,,,,0,""
Aloe castellorum,,,,,,1.93,,,,,,0,""
Aloe chabaudii,,,,,,1.83,,,,,,0,herb
Aloe chrysostachys,,,,,,1.39,,,,,,0,""
Aloe cipolinicola,,,,,,1.42,,,,,,0,""
Aloe citrina,,,,,,2.26,,,,,,0,""
Aloe claviflora,,,,,,3.13,,,,,,0,""
Aloe comosa,,,,,,2.51,,,,,,0,""
Aloe conifera,,,,,,0.92,,,,,,0,""
Aloe cooperi,,,0.15,,,,,,0,,,,herb
Aloe cryptopoda,,,,,,1.79,,,,,,0,herb
Aloe deltoideodonta,,,,,,1.21,,,,,,0,""
Aloe deserti,,,,,,1.03,,,,,,0,""
Aloe dewetii,,,,,,2.1,,,,,,0,""
Aloe dichotoma,,,,,,7.91,,,,,,0,""
Aloe dinteri,,,,,,1.97,,,,,,0,""
Aloe divaricata,,,,,,0.78,,,,,,0,""
Aloe duckeri,,,0.3,,,,,,0,,,,herb
Aloe dyeri,,,,,,1.46,,,,,,0,""
Aloe ecklonis,,,,,,2.37,,,,,,0,""
Aloe excelsa,,,4,,,,,,2.82842712474619,,,,tree
Aloe excelsa var. excelsa,,,,,,1.17,,,,,,0,""
Aloe falcata,,,,,,2.9,,,,,,0,""
Aloe ferox,,,,,,1.73,,,,,,0,""
Aloe fosteri,,,,,,0.9,,,,,,0,""
Aloe gariepensis,,,,,,1.35,,,,,,0,""
Aloe gerstneri,,,,,,1.77,,,,,,0,""
Aloe globuligemma,,,,,,1.45,,,,,,0,herb
Aloe gneissicola,,,,,,1.43,,,,,,0,""
Aloe grandidentata,,,,,,1.52,,,,,,0,""
Aloe greatheadii,,,0.3,,,0.88,,,0,,,0,herb
Aloe greatheadii var. davyana,,,,,,1.195,,,,,,0.375277674973257,""
Aloe greenii,,,,,,1.93,,,,,,0,""
Aloe hazeliana,,,0.45,,,,,,0.1,,,,herb
Aloe hereroensis,,,,,,1.925,,,,,,0.109696551146029,herb
Aloe hexapetala,,,,,,1.42,,,,,,0,""
Aloe imalotensis,,,,,,0.91,,,,,,0,""
Aloe laeta,,,,,,1.1,,,,,,0,""
Aloe lateritia,,,,,,1.64,,,,,,0,""
Aloe lineata,,,,,,0.7,,,,,,0,""
Aloe lineata var. muirii,,,,,,1.95,,,,,,0,""
Aloe littoralis,,,,,,2.45,,,,,,0,shrub/tree
Aloe lutescens,,,,,,1.83,,,,,,0,herb
Aloe macroclada,,,,,,0.98,,,,,,0,""
Aloe maculata,,,,,,1.64,,,,,,0,""
Aloe marlothii,,,4.4,,,1.82,,,1.67332005306815,,,0,tree
Aloe marlothii subsp. marlothii,,,,,,1.44,,,,,,0,""
Aloe mawii,,,1.6,,,,,,0.894427190999916,,,,tree
Aloe micracantha,,,,,,2.66,,,,,,0,""
Aloe microstigma,,,,,,1.59,,,,,,0,""
Aloe microstigma subsp. framesii,,,,,,1.85,,,,,,0,""
Aloe minima,,,,,,0.98,,,,,,0,""
Aloe modesta,,,,,,1.2,,,,,,0,""
Aloe mudenensis,,,,,,1.65,,,,,,0,""
Aloe munchii,,,4,,,,,,1.4142135623731,,,,shrub
Aloe mzimbana,,,,,,1.54,,,,,,0,herb
Aloe namibensis,,,,,,1.82,,,,,,0,""
Aloe ngongensis,,,,,,0.92,,,,,,0,""
Aloe nuttii,,,,,,2.05,,,,,,0,herb
Aloe parvibracteata,,,,,,1.58,,,,,,0,herb
Aloe peglerae,,,,,,1.46,,,,,,0,""
Aloe perfoliata,,,,,,1.12,,,,,,0,""
Aloe petricola,,,,,,1.15,,,,,,0,""
Aloe pillansii,,,,,,20.78,,,,,,0,""
Aloe plicatilis,,,,,,5.34,,,,,,0,""
Aloe pluridens,,,,,,1.65,,,,,,0,""
Aloe pretoriensis,,,,,,0.96,,,,,,0,herb
Aloe prinslooi,,,,,,2.24,,,,,,0,""
Aloe pruinosa,,,,,,1.33,,,,,,0,""
Aloe rabaiensis,,,,,,0.9,,,,,,0,""
Aloe ramosissima,,,,,,7.46,,,,,,2.02072594216369,shrub
Aloe reitzii,,,,,,1.16,,,,,,0,""
Aloe reitzii var. vernalis,,,,,,1.05,,,,,,0,""
Aloe reynoldsii,,,,,,0.94,,,,,,0,""
Aloe rupestris,,,8,,,1.59,,,0,,,0,tree
Aloe schweinfurthii,,,,,,3,,,,,,0,""
Aloe secundiflora,,,,,,1.25,,,,,,0,""
Aloe simii,,,,,,1.92,,,,,,0,""
Aloe spicata,,,1.5,,,0.62,,,0.707106781186548,,,0,shrub/tree
Aloe striata,,,,,,0.9,,,,,,0,""
Aloe suprafoliata,,,,,,1.63,,,,,,0,""
Aloe suzannae,,,,,,6.07,,,,,,0,""
Aloe swynnertonii,,,,,,1.04,,,,,,0,herb
Aloe thorncroftii,,,,,,1.24,,,,,,0,""
Aloe thraskii,9.15,,,,,,2.48260615751539,,,,,,tree
Aloe trachyticola,,,,,,1.69,,,,,,0,""
Aloe vanbalenii,,,,,,2.07,,,,,,0,""
Aloe vaombe,,,,,,1.76,,,,,,0,""
Aloe vaotsanda,,,,,,1.12,,,,,,0,""
Aloe variegata,,,,,,5.17,,,,,,0,""
Aloe viguieri,,,,,,1.02,,,,,,0,""
Aloe vogtsii,,,,,,1.07,,,,,,0,""
Aloe volkensii,,,,,,0.75,,,,,,0,""
Aloe vossii,,,,,,2.03,,,,,,0,""
Aloe vryheidensis,,,,,,1.47,,,,,,0,""
Aloe zebrina,,,,,,1.53,,,,,,0.103923048454133,herb
Alonsoa acutifolia,,,,,,0.5,,,,,,0,herb
Alonsoa honoraria,,,,,,0.27,,,,,,0,herb
Alonsoa meridionalis,,,,,,0.596923076923077,,,,,,0.228304789531619,herb
Alopecurus aequalis,,,0.325777777777778,,,0.229657128903672,,,0.219078626169794,,,0.104830819314617,graminoid
Alopecurus alpinus,9.18571428571429,,0.225,,,,2.17671661869322,,0.075,,,,graminoid
Alopecurus apiatus,,,0.548,,,1.5,,,,,,0,graminoid
Alopecurus arundinaceus,,,0.74076,,,0.540949222596539,,,0.224584523064257,,,0.176621897710519,graminoid
Alopecurus bulbosus,,,0.3715,,,0.46,,,0.199193512835021,,,0,graminoid
Alopecurus carolinianus,29.68,19.677419355,0.51816,,,0.814565738713377,0,,,,,,graminoid
Alopecurus geniculatus,,,0.320875757575,,75.4066666666667,0.318196906588722,,,0.156643713575891,,,0.155300483592564,graminoid
Alopecurus gerardii,20.6,,0.15825,,,,,,0.0449012806053458,,,,graminoid
